Mturk_id,base_rate,phase,trial,email_type,email_id,user_action1,user_action2,user_action3,time,score,cum_score
A1CAIKMPROFYQ8,75_OutFeed,2,23,ham,202,0,80,5,6/3/2019 13:30,1,28
A1CAIKMPROFYQ8,75_OutFeed,2,24,ham,236,1,90,4,6/3/2019 13:31,0,28
A1CAIKMPROFYQ8,75_OutFeed,2,25,phishing,11,1,95,4,6/3/2019 13:32,1,29
A1CAIKMPROFYQ8,75_OutFeed,2,26,phishing,115,1,90,5,6/3/2019 13:32,1,30
A1CAIKMPROFYQ8,75_OutFeed,2,27,phishing,143,1,100,4,6/3/2019 13:33,1,31
A1CAIKMPROFYQ8,75_OutFeed,2,28,phishing,21,1,100,6,6/3/2019 13:33,1,32
A1CAIKMPROFYQ8,75_OutFeed,2,29,phishing,155,1,55,5,6/3/2019 13:34,1,33
A1CAIKMPROFYQ8,75_OutFeed,2,30,phishing,134,1,95,5,6/3/2019 13:34,1,34
A1CAIKMPROFYQ8,75_OutFeed,2,31,phishing,69,1,70,5,6/3/2019 13:35,1,35
A1CAIKMPROFYQ8,75_OutFeed,2,32,phishing,35,1,100,5,6/3/2019 13:35,1,36
A1CAIKMPROFYQ8,75_OutFeed,2,33,phishing,141,1,85,5,6/3/2019 13:36,1,37
A1CAIKMPROFYQ8,75_OutFeed,2,34,ham,233,1,60,5,6/3/2019 13:36,0,37
A1CAIKMPROFYQ8,75_OutFeed,2,35,phishing,43,1,99,5,6/3/2019 13:36,1,38
A1CAIKMPROFYQ8,75_OutFeed,2,36,phishing,129,1,55,3,6/3/2019 13:38,1,39
A1CAIKMPROFYQ8,75_OutFeed,2,37,phishing,148,1,100,5,6/3/2019 13:38,1,40
A1CAIKMPROFYQ8,75_OutFeed,2,38,ham,237,0,75,5,6/3/2019 13:39,1,41
A1CAIKMPROFYQ8,75_OutFeed,2,39,phishing,118,1,100,4,6/3/2019 13:39,1,42
A1CAIKMPROFYQ8,75_OutFeed,2,40,ham,235,0,75,4,6/3/2019 13:40,1,43
A1CAIKMPROFYQ8,75_OutFeed,2,ch12,check,240,1,100,6,6/3/2019 13:22,1,17
A1CAIKMPROFYQ8,75_OutFeed,2,ch21,check,241,1,100,5,6/3/2019 13:28,1,26
A1CAIKMPROFYQ8,75_OutFeed,3,1,ham,191,0,95,5,6/3/2019 13:40,1,44
A1CAIKMPROFYQ8,75_OutFeed,3,2,ham,223,0,90,3,6/3/2019 13:41,1,45
A1CAIKMPROFYQ8,75_OutFeed,3,3,ham,239,0,55,5,6/3/2019 13:41,1,46
A1CAIKMPROFYQ8,75_OutFeed,3,4,ham,189,0,75,5,6/3/2019 13:42,1,47
A1CAIKMPROFYQ8,75_OutFeed,3,5,phishing,182,1,100,5,6/3/2019 13:42,1,48
A1CAIKMPROFYQ8,75_OutFeed,3,6,ham,222,0,80,2,6/3/2019 13:42,1,49
A1CAIKMPROFYQ8,75_OutFeed,3,7,ham,234,0,55,5,6/3/2019 13:43,1,50
A1CAIKMPROFYQ8,75_OutFeed,3,8,phishing,179,1,100,6,6/3/2019 13:44,1,51
A1CAIKMPROFYQ8,75_OutFeed,3,9,ham,225,0,85,4,6/3/2019 13:44,1,52
A1CAIKMPROFYQ8,75_OutFeed,3,10,ham,226,1,70,5,6/3/2019 13:45,0,52
A1CMWA0L8FTSXA,50_OutFeed,1,1,ham,208,1,96,1,4/3/2019 16:58,0,0
A1CMWA0L8FTSXA,50_OutFeed,1,2,ham,194,0,79,4,4/3/2019 16:59,1,1
A1CMWA0L8FTSXA,50_OutFeed,1,3,ham,227,0,78,3,4/3/2019 16:59,1,2
A1CMWA0L8FTSXA,50_OutFeed,1,4,ham,204,0,90,5,4/3/2019 17:00,1,3
A1CMWA0L8FTSXA,50_OutFeed,1,5,phishing,186,0,87,2,4/3/2019 17:00,0,3
A1CMWA0L8FTSXA,50_OutFeed,1,6,ham,214,0,89,2,4/3/2019 17:00,1,4
A1CMWA0L8FTSXA,50_OutFeed,1,7,phishing,184,0,61,3,4/3/2019 17:00,0,4
A1CMWA0L8FTSXA,50_OutFeed,1,8,ham,223,0,83,2,4/3/2019 17:01,1,5
A1CMWA0L8FTSXA,50_OutFeed,1,9,ham,212,0,90,5,4/3/2019 17:01,1,6
A1CMWA0L8FTSXA,50_OutFeed,1,10,ham,195,0,61,5,4/3/2019 17:01,1,7
A1CMWA0L8FTSXA,50_OutFeed,2,1,phishing,87,1,86,5,4/3/2019 17:02,1,8
A1CMWA0L8FTSXA,50_OutFeed,2,2,phishing,47,1,100,5,4/3/2019 17:02,1,9
A1CMWA0L8FTSXA,50_OutFeed,2,3,ham,215,0,80,5,4/3/2019 17:02,1,10
A1CMWA0L8FTSXA,50_OutFeed,2,4,ham,189,0,93,5,4/3/2019 17:03,1,11
A1CMWA0L8FTSXA,50_OutFeed,2,5,phishing,151,1,68,5,4/3/2019 17:03,1,12
A1CMWA0L8FTSXA,50_OutFeed,2,6,phishing,94,1,100,5,4/3/2019 17:03,1,13
A1CMWA0L8FTSXA,50_OutFeed,2,7,phishing,104,1,100,5,4/3/2019 17:03,1,14
A1CMWA0L8FTSXA,50_OutFeed,2,8,ham,187,0,64,4,4/3/2019 17:04,1,15
A1CMWA0L8FTSXA,50_OutFeed,2,9,ham,216,1,91,5,4/3/2019 17:05,0,15
A1CMWA0L8FTSXA,50_OutFeed,2,10,ham,232,0,88,5,4/3/2019 17:05,1,16
A1CMWA0L8FTSXA,50_OutFeed,2,11,ham,193,0,91,5,4/3/2019 17:05,1,17
A1CMWA0L8FTSXA,50_OutFeed,2,12,ham,196,0,88,4,4/3/2019 17:05,1,18
A1CMWA0L8FTSXA,50_OutFeed,2,13,phishing,26,1,100,5,4/3/2019 17:06,1,19
A1CMWA0L8FTSXA,50_OutFeed,2,14,phishing,169,1,100,5,4/3/2019 17:06,1,20
A1CMWA0L8FTSXA,50_OutFeed,2,15,ham,233,0,74,5,4/3/2019 17:06,1,21
A1CMWA0L8FTSXA,50_OutFeed,2,16,ham,197,0,75,5,4/3/2019 17:06,1,22
A1CMWA0L8FTSXA,50_OutFeed,2,17,ham,226,0,62,5,4/3/2019 17:07,1,23
A1CMWA0L8FTSXA,50_OutFeed,2,18,phishing,67,1,77,5,4/3/2019 17:07,1,24
A1CMWA0L8FTSXA,50_OutFeed,2,19,phishing,148,1,100,5,4/3/2019 17:07,1,25
A1CMWA0L8FTSXA,50_OutFeed,2,20,phishing,35,1,72,5,4/3/2019 17:07,1,26
A1CMWA0L8FTSXA,50_OutFeed,2,21,ham,237,0,68,4,4/3/2019 17:08,1,27
A1CMWA0L8FTSXA,50_OutFeed,2,22,ham,198,0,80,2,4/3/2019 17:08,1,28
A1CMWA0L8FTSXA,50_OutFeed,2,23,ham,235,0,100,5,4/3/2019 17:08,1,29
A1CMWA0L8FTSXA,50_OutFeed,2,24,phishing,28,1,100,5,4/3/2019 17:09,1,30
A1CMWA0L8FTSXA,50_OutFeed,2,25,phishing,23,1,65,5,4/3/2019 17:09,1,31
A1CMWA0L8FTSXA,50_OutFeed,2,26,ham,234,1,73,5,4/3/2019 17:10,0,31
A1CMWA0L8FTSXA,50_OutFeed,2,27,phishing,119,1,73,5,4/3/2019 17:10,1,32
A1CMWA0L8FTSXA,50_OutFeed,2,28,phishing,7,1,86,5,4/3/2019 17:10,1,33
A1CMWA0L8FTSXA,50_OutFeed,2,29,phishing,48,1,100,5,4/3/2019 17:10,1,34
A1CMWA0L8FTSXA,50_OutFeed,2,30,phishing,176,0,83,4,4/3/2019 17:10,0,34
A1CMWA0L8FTSXA,50_OutFeed,2,31,phishing,13,1,100,5,4/3/2019 17:11,1,35
A1CMWA0L8FTSXA,50_OutFeed,2,32,ham,229,1,100,5,4/3/2019 17:11,0,35
A1CMWA0L8FTSXA,50_OutFeed,2,33,phishing,86,1,64,5,4/3/2019 17:11,1,36
A1CMWA0L8FTSXA,50_OutFeed,2,34,ham,218,0,64,5,4/3/2019 17:12,1,37
A1CMWA0L8FTSXA,50_OutFeed,2,35,phishing,112,1,74,5,4/3/2019 17:12,1,38
A1CMWA0L8FTSXA,50_OutFeed,2,36,ham,238,0,100,5,4/3/2019 17:12,1,39
A1CMWA0L8FTSXA,50_OutFeed,2,37,ham,225,0,71,4,4/3/2019 17:12,1,40
A1CMWA0L8FTSXA,50_OutFeed,2,38,phishing,115,1,91,5,4/3/2019 17:13,1,41
A1CMWA0L8FTSXA,50_OutFeed,2,39,ham,202,0,84,5,4/3/2019 17:13,1,42
A1CMWA0L8FTSXA,50_OutFeed,2,40,ham,201,0,84,5,4/3/2019 17:13,1,43
A1CMWA0L8FTSXA,50_OutFeed,2,ch26,check,241,1,100,5,4/3/2019 17:09,1,31
A1CMWA0L8FTSXA,50_OutFeed,2,ch8,check,240,1,100,6,4/3/2019 17:04,1,14
A1CMWA0L8FTSXA,50_OutFeed,3,1,ham,199,0,79,4,4/3/2019 17:13,1,44
A1CMWA0L8FTSXA,50_OutFeed,3,2,ham,190,0,75,5,4/3/2019 17:13,1,45
A1CMWA0L8FTSXA,50_OutFeed,3,3,ham,217,0,75,4,4/3/2019 17:14,1,46
A1CMWA0L8FTSXA,50_OutFeed,3,4,ham,188,0,55,3,4/3/2019 17:14,1,47
A1CMWA0L8FTSXA,50_OutFeed,3,5,phishing,183,1,74,5,4/3/2019 17:14,1,48
A1CMWA0L8FTSXA,50_OutFeed,3,6,ham,209,0,86,5,4/3/2019 17:14,1,49
A1CMWA0L8FTSXA,50_OutFeed,3,7,phishing,181,1,86,5,4/3/2019 17:15,1,50
A1CMWA0L8FTSXA,50_OutFeed,3,8,ham,236,0,83,5,4/3/2019 17:15,1,51
A1CMWA0L8FTSXA,50_OutFeed,3,9,ham,200,0,71,2,4/3/2019 17:15,1,52
A1CMWA0L8FTSXA,50_OutFeed,3,10,ham,230,0,76,2,4/3/2019 17:15,1,53
A1CSDIX05PK9V,75_OutFeed,1,1,ham,236,0,67,5,6/3/2019 13:09,1,1
A1CSDIX05PK9V,75_OutFeed,1,2,ham,232,0,96,3,6/3/2019 13:10,1,2
A1CSDIX05PK9V,75_OutFeed,1,3,ham,222,0,56,4,6/3/2019 13:10,1,3
A1CSDIX05PK9V,75_OutFeed,1,4,ham,189,0,97,5,6/3/2019 13:10,1,4
A1CSDIX05PK9V,75_OutFeed,1,5,phishing,178,1,54,1,6/3/2019 13:11,1,5
A1CSDIX05PK9V,75_OutFeed,1,6,phishing,185,1,60,1,6/3/2019 13:11,1,6
A1CSDIX05PK9V,75_OutFeed,1,7,ham,187,0,77,2,6/3/2019 13:11,1,7
A1CSDIX05PK9V,75_OutFeed,1,8,ham,193,0,99,2,6/3/2019 13:12,1,8
A1CSDIX05PK9V,75_OutFeed,1,9,ham,229,0,60,3,6/3/2019 13:12,1,9
A1CSDIX05PK9V,75_OutFeed,1,10,ham,211,0,88,2,6/3/2019 13:12,1,10
A1CSDIX05PK9V,75_OutFeed,2,1,phishing,150,1,57,4,6/3/2019 13:13,1,11
A1CSDIX05PK9V,75_OutFeed,2,2,ham,196,0,86,2,6/3/2019 13:13,1,12
A1CSDIX05PK9V,75_OutFeed,2,3,phishing,84,1,98,4,6/3/2019 13:13,1,13
A1CSDIX05PK9V,75_OutFeed,2,4,phishing,172,1,100,3,6/3/2019 13:13,1,14
A1CSDIX05PK9V,75_OutFeed,2,5,phishing,105,1,88,4,6/3/2019 13:13,1,15
A1CSDIX05PK9V,75_OutFeed,2,6,phishing,82,1,91,4,6/3/2019 13:14,1,16
A1CSDIX05PK9V,75_OutFeed,2,7,phishing,3,1,76,4,6/3/2019 13:14,1,17
A1CSDIX05PK9V,75_OutFeed,2,8,phishing,111,1,70,4,6/3/2019 13:14,1,18
A1CSDIX05PK9V,75_OutFeed,2,9,phishing,109,1,89,4,6/3/2019 13:14,1,19
A1CSDIX05PK9V,75_OutFeed,2,10,phishing,10,1,100,4,6/3/2019 13:14,1,20
A1CSDIX05PK9V,75_OutFeed,2,11,ham,214,0,96,2,6/3/2019 13:15,1,21
A1CSDIX05PK9V,75_OutFeed,2,12,phishing,38,1,89,4,6/3/2019 13:15,1,22
A1CSDIX05PK9V,75_OutFeed,2,13,phishing,145,1,66,1,6/3/2019 13:16,1,23
A1CSDIX05PK9V,75_OutFeed,2,14,ham,205,0,54,3,6/3/2019 13:16,1,24
A1CSDIX05PK9V,75_OutFeed,2,15,phishing,138,1,100,4,6/3/2019 13:16,1,25
A1CSDIX05PK9V,75_OutFeed,2,16,phishing,47,1,100,4,6/3/2019 13:16,1,26
A1CSDIX05PK9V,75_OutFeed,2,17,phishing,7,1,100,4,6/3/2019 13:16,1,27
A1CSDIX05PK9V,75_OutFeed,2,18,phishing,33,1,100,4,6/3/2019 13:16,1,28
A1CSDIX05PK9V,75_OutFeed,2,19,phishing,166,1,100,4,6/3/2019 13:17,1,29
A1CSDIX05PK9V,75_OutFeed,2,20,phishing,171,1,100,4,6/3/2019 13:17,1,30
A1CSDIX05PK9V,75_OutFeed,2,21,phishing,62,1,100,4,6/3/2019 13:17,1,31
A1CSDIX05PK9V,75_OutFeed,2,22,phishing,87,1,100,4,6/3/2019 13:17,1,32
A1CSDIX05PK9V,75_OutFeed,2,23,ham,215,0,55,4,6/3/2019 13:17,1,33
A1CSDIX05PK9V,75_OutFeed,2,24,phishing,94,1,100,4,6/3/2019 13:18,1,34
A1CSDIX05PK9V,75_OutFeed,2,25,phishing,29,1,100,4,6/3/2019 13:18,1,35
A1CSDIX05PK9V,75_OutFeed,2,26,ham,220,1,100,4,6/3/2019 13:18,0,35
A1CSDIX05PK9V,75_OutFeed,2,27,phishing,155,0,93,4,6/3/2019 13:18,0,35
A1CSDIX05PK9V,75_OutFeed,2,28,ham,212,0,62,4,6/3/2019 13:18,1,36
A1CSDIX05PK9V,75_OutFeed,2,29,phishing,56,1,100,4,6/3/2019 13:19,1,37
A1CSDIX05PK9V,75_OutFeed,2,30,ham,221,0,64,2,6/3/2019 13:19,1,38
A1CSDIX05PK9V,75_OutFeed,2,31,ham,201,1,67,4,6/3/2019 13:19,0,38
A1CSDIX05PK9V,75_OutFeed,2,32,phishing,121,1,100,4,6/3/2019 13:19,1,39
A1CSDIX05PK9V,75_OutFeed,2,33,phishing,163,1,100,4,6/3/2019 13:19,1,40
A1CSDIX05PK9V,75_OutFeed,2,34,ham,223,1,61,4,6/3/2019 13:20,0,40
A1CSDIX05PK9V,75_OutFeed,2,35,phishing,81,0,85,4,6/3/2019 13:20,0,40
A1CSDIX05PK9V,75_OutFeed,2,36,phishing,128,1,100,4,6/3/2019 13:20,1,41
A1CSDIX05PK9V,75_OutFeed,2,37,phishing,93,1,100,4,6/3/2019 13:20,1,42
A1CSDIX05PK9V,75_OutFeed,2,38,ham,202,0,100,2,6/3/2019 13:20,1,43
A1CSDIX05PK9V,75_OutFeed,2,39,phishing,152,1,82,4,6/3/2019 13:21,1,44
A1CSDIX05PK9V,75_OutFeed,2,40,phishing,12,1,100,3,6/3/2019 13:21,1,45
A1CSDIX05PK9V,75_OutFeed,2,ch11,check,240,1,100,6,6/3/2019 13:15,1,20
A1CSDIX05PK9V,75_OutFeed,2,ch23,check,241,1,100,5,6/3/2019 13:17,1,32
A1CSDIX05PK9V,75_OutFeed,3,1,ham,191,0,100,3,6/3/2019 13:21,1,46
A1CSDIX05PK9V,75_OutFeed,3,2,ham,192,0,85,2,6/3/2019 13:21,1,47
A1CSDIX05PK9V,75_OutFeed,3,3,phishing,180,1,100,4,6/3/2019 13:21,1,48
A1CSDIX05PK9V,75_OutFeed,3,4,ham,194,0,92,4,6/3/2019 13:22,1,49
A1CSDIX05PK9V,75_OutFeed,3,5,ham,224,0,99,4,6/3/2019 13:22,1,50
A1CSDIX05PK9V,75_OutFeed,3,6,ham,237,0,98,3,6/3/2019 13:22,1,51
A1CSDIX05PK9V,75_OutFeed,3,7,ham,231,0,62,4,6/3/2019 13:22,1,52
A1CSDIX05PK9V,75_OutFeed,3,8,ham,233,1,60,5,6/3/2019 13:22,0,52
A1CSDIX05PK9V,75_OutFeed,3,9,ham,227,0,60,5,6/3/2019 13:23,1,53
A1CSDIX05PK9V,75_OutFeed,3,10,phishing,181,1,100,4,6/3/2019 13:23,1,54
A1CTUG0RUGCY48,75_OutFeed,1,1,ham,235,0,60,5,4/3/2019 15:05,1,1
A1CTUG0RUGCY48,75_OutFeed,1,2,ham,189,0,75,5,4/3/2019 15:05,1,2
A1CTUG0RUGCY48,75_OutFeed,1,3,ham,237,1,55,5,4/3/2019 15:06,0,2
A1CTUG0RUGCY48,75_OutFeed,1,4,ham,222,1,65,5,4/3/2019 15:06,0,2
A1CTUG0RUGCY48,75_OutFeed,1,5,phishing,181,1,90,6,4/3/2019 15:06,1,3
A1CTUG0RUGCY48,75_OutFeed,1,6,phishing,186,1,55,6,4/3/2019 15:07,1,4
A1CTUG0RUGCY48,75_OutFeed,1,7,ham,202,0,65,5,4/3/2019 15:07,1,5
A1CTUG0RUGCY48,75_OutFeed,1,8,ham,225,0,55,5,4/3/2019 15:08,1,6
A1CTUG0RUGCY48,75_OutFeed,1,9,ham,224,0,55,5,4/3/2019 15:08,1,7
A1CTUG0RUGCY48,75_OutFeed,1,10,ham,194,1,65,5,4/3/2019 15:09,0,7
A1CTUG0RUGCY48,75_OutFeed,2,1,phishing,48,1,100,6,4/3/2019 15:09,1,8
A1CTUG0RUGCY48,75_OutFeed,2,2,ham,238,0,75,5,4/3/2019 15:09,1,9
A1CTUG0RUGCY48,75_OutFeed,2,3,phishing,143,1,95,6,4/3/2019 15:10,1,10
A1CTUG0RUGCY48,75_OutFeed,2,4,ham,230,0,93,5,4/3/2019 15:10,1,11
A1CTUG0RUGCY48,75_OutFeed,2,5,phishing,4,0,90,1,4/3/2019 15:10,0,11
A1CTUG0RUGCY48,75_OutFeed,2,6,phishing,117,1,70,5,4/3/2019 15:11,1,12
A1CTUG0RUGCY48,75_OutFeed,2,7,phishing,120,1,87,5,4/3/2019 15:11,1,13
A1CTUG0RUGCY48,75_OutFeed,2,8,phishing,105,1,80,6,4/3/2019 15:13,1,14
A1CTUG0RUGCY48,75_OutFeed,2,9,phishing,152,1,95,6,4/3/2019 15:13,1,15
A1CTUG0RUGCY48,75_OutFeed,2,10,phishing,86,1,100,6,4/3/2019 15:14,1,16
A1CTUG0RUGCY48,75_OutFeed,2,11,phishing,130,1,60,6,4/3/2019 15:14,1,17
A1CTUG0RUGCY48,75_OutFeed,2,12,phishing,167,1,52,5,4/3/2019 15:14,1,18
A1CTUG0RUGCY48,75_OutFeed,2,13,phishing,110,0,67,5,4/3/2019 15:15,0,18
A1CTUG0RUGCY48,75_OutFeed,2,14,phishing,104,1,96,5,4/3/2019 15:15,1,19
A1CTUG0RUGCY48,75_OutFeed,2,15,phishing,99,1,100,6,4/3/2019 15:16,1,20
A1CTUG0RUGCY48,75_OutFeed,2,16,phishing,58,0,52,5,4/3/2019 15:16,0,20
A1CTUG0RUGCY48,75_OutFeed,2,17,phishing,8,1,100,6,4/3/2019 15:16,1,21
A1CTUG0RUGCY48,75_OutFeed,2,18,phishing,175,1,95,6,4/3/2019 15:16,1,22
A1CTUG0RUGCY48,75_OutFeed,2,19,ham,195,1,96,5,4/3/2019 15:17,0,22
A1CTUG0RUGCY48,75_OutFeed,2,20,phishing,101,1,66,6,4/3/2019 15:18,1,23
A1CTUG0RUGCY48,75_OutFeed,2,21,ham,223,0,74,4,4/3/2019 15:18,1,24
A1CTUG0RUGCY48,75_OutFeed,2,22,phishing,174,1,87,3,4/3/2019 15:19,1,25
A1CTUG0RUGCY48,75_OutFeed,2,23,phishing,91,1,100,5,4/3/2019 15:19,1,26
A1CTUG0RUGCY48,75_OutFeed,2,24,ham,226,0,60,5,4/3/2019 15:19,1,27
A1CTUG0RUGCY48,75_OutFeed,2,25,phishing,163,1,70,5,4/3/2019 15:20,1,28
A1CTUG0RUGCY48,75_OutFeed,2,26,ham,200,0,54,1,4/3/2019 15:20,1,29
A1CTUG0RUGCY48,75_OutFeed,2,27,phishing,65,0,87,1,4/3/2019 15:20,0,29
A1CTUG0RUGCY48,75_OutFeed,2,28,ham,215,1,61,6,4/3/2019 15:21,0,29
A1CTUG0RUGCY48,75_OutFeed,2,29,phishing,142,1,66,5,4/3/2019 15:21,1,30
A1CTUG0RUGCY48,75_OutFeed,2,30,phishing,20,1,58,6,4/3/2019 15:21,1,31
A1CTUG0RUGCY48,75_OutFeed,2,31,ham,205,1,69,5,4/3/2019 15:22,0,31
A1CTUG0RUGCY48,75_OutFeed,2,32,phishing,64,1,77,5,4/3/2019 15:22,1,32
A1CTUG0RUGCY48,75_OutFeed,2,33,ham,196,0,68,4,4/3/2019 15:22,1,33
A1CTUG0RUGCY48,75_OutFeed,2,34,phishing,158,0,85,1,4/3/2019 15:23,0,33
A1CTUG0RUGCY48,75_OutFeed,2,35,phishing,80,1,58,5,4/3/2019 15:23,1,34
A1CTUG0RUGCY48,75_OutFeed,2,36,phishing,11,1,73,5,4/3/2019 15:23,1,35
A1CTUG0RUGCY48,75_OutFeed,2,37,phishing,51,1,68,5,4/3/2019 15:23,1,36
A1CTUG0RUGCY48,75_OutFeed,2,38,ham,234,1,67,5,4/3/2019 15:23,0,36
A1CTUG0RUGCY48,75_OutFeed,2,39,phishing,44,1,73,5,4/3/2019 15:24,1,37
A1CTUG0RUGCY48,75_OutFeed,2,40,phishing,19,1,65,5,4/3/2019 15:24,1,38
A1CTUG0RUGCY48,75_OutFeed,2,ch19,check,240,1,100,6,4/3/2019 15:17,1,22
A1CTUG0RUGCY48,75_OutFeed,2,ch21,check,241,1,100,5,4/3/2019 15:18,1,23
A1CTUG0RUGCY48,75_OutFeed,3,1,ham,187,0,74,5,4/3/2019 15:24,1,39
A1CTUG0RUGCY48,75_OutFeed,3,2,ham,235,0,51,5,4/3/2019 15:25,1,40
A1CTUG0RUGCY48,75_OutFeed,3,3,phishing,183,1,67,5,4/3/2019 15:25,1,41
A1CTUG0RUGCY48,75_OutFeed,3,4,ham,214,1,61,5,4/3/2019 15:25,0,41
A1CTUG0RUGCY48,75_OutFeed,3,5,ham,227,1,60,5,4/3/2019 15:26,0,41
A1CTUG0RUGCY48,75_OutFeed,3,6,phishing,182,1,65,5,4/3/2019 15:26,1,42
A1CTUG0RUGCY48,75_OutFeed,3,7,ham,220,1,63,5,4/3/2019 15:26,0,42
A1CTUG0RUGCY48,75_OutFeed,3,8,ham,228,1,70,5,4/3/2019 15:26,0,42
A1CTUG0RUGCY48,75_OutFeed,3,9,ham,229,1,65,5,4/3/2019 15:26,0,42
A1CTUG0RUGCY48,75_OutFeed,3,10,ham,216,1,60,5,4/3/2019 15:27,0,42
A1DNJ17PE2RYJZ,75_OutFeed,1,1,ham,239,0,86,4,4/3/2019 17:09,1,1
A1DNJ17PE2RYJZ,75_OutFeed,1,2,phishing,185,1,100,6,4/3/2019 17:10,1,2
A1DNJ17PE2RYJZ,75_OutFeed,1,3,ham,233,0,93,4,4/3/2019 17:11,1,3
A1DNJ17PE2RYJZ,75_OutFeed,1,4,ham,225,0,91,4,4/3/2019 17:12,1,4
A1DNJ17PE2RYJZ,75_OutFeed,1,5,ham,194,0,75,4,4/3/2019 17:13,1,5
A1DNJ17PE2RYJZ,75_OutFeed,1,6,ham,195,0,91,4,4/3/2019 17:13,1,6
A1DNJ17PE2RYJZ,75_OutFeed,1,7,ham,202,0,91,4,4/3/2019 17:14,1,7
A1DNJ17PE2RYJZ,75_OutFeed,1,8,phishing,180,1,100,5,4/3/2019 17:15,1,8
A1DNJ17PE2RYJZ,75_OutFeed,1,9,ham,208,0,87,4,4/3/2019 17:15,1,9
A1DNJ17PE2RYJZ,75_OutFeed,1,10,ham,232,0,91,4,4/3/2019 17:16,1,10
A1DNJ17PE2RYJZ,75_OutFeed,2,1,phishing,131,1,100,6,4/3/2019 17:17,1,11
A1DNJ17PE2RYJZ,75_OutFeed,2,2,phishing,41,1,100,6,4/3/2019 17:18,1,12
A1DNJ17PE2RYJZ,75_OutFeed,2,3,ham,214,0,89,4,4/3/2019 17:18,1,13
A1DNJ17PE2RYJZ,75_OutFeed,2,4,phishing,6,1,92,5,4/3/2019 17:20,1,14
A1DNJ17PE2RYJZ,75_OutFeed,2,5,phishing,59,1,100,6,4/3/2019 17:20,1,15
A1DNJ17PE2RYJZ,75_OutFeed,2,6,phishing,39,1,80,5,4/3/2019 17:22,1,16
A1DNJ17PE2RYJZ,75_OutFeed,2,7,phishing,121,1,100,6,4/3/2019 17:22,1,17
A1DNJ17PE2RYJZ,75_OutFeed,2,8,phishing,14,1,100,6,4/3/2019 17:23,1,18
A1DNJ17PE2RYJZ,75_OutFeed,2,9,ham,196,0,88,4,4/3/2019 17:24,1,19
A1DNJ17PE2RYJZ,75_OutFeed,2,10,ham,228,1,100,6,4/3/2019 17:25,0,19
A1DNJ17PE2RYJZ,75_OutFeed,2,11,phishing,98,0,80,4,4/3/2019 17:27,0,19
A1DNJ17PE2RYJZ,75_OutFeed,2,12,phishing,76,1,100,5,4/3/2019 17:27,1,20
A1DNJ17PE2RYJZ,75_OutFeed,2,13,ham,203,0,78,4,4/3/2019 17:30,1,21
A1DNJ17PE2RYJZ,75_OutFeed,2,14,phishing,1,1,100,5,4/3/2019 17:30,1,22
A1DNJ17PE2RYJZ,75_OutFeed,2,15,phishing,53,1,100,6,4/3/2019 17:31,1,23
A1DNJ17PE2RYJZ,75_OutFeed,2,16,ham,209,0,91,4,4/3/2019 17:31,1,24
A1DNJ17PE2RYJZ,75_OutFeed,2,17,ham,210,1,100,6,4/3/2019 17:32,0,24
A1DNJ17PE2RYJZ,75_OutFeed,2,18,phishing,171,1,100,6,4/3/2019 17:32,1,25
A1DNJ17PE2RYJZ,75_OutFeed,2,19,phishing,104,0,50,4,4/3/2019 17:33,0,25
A1DNJ17PE2RYJZ,75_OutFeed,2,20,phishing,99,1,100,5,4/3/2019 17:33,1,26
A1DNJ17PE2RYJZ,75_OutFeed,2,21,phishing,118,1,100,6,4/3/2019 17:34,1,27
A1DNJ17PE2RYJZ,75_OutFeed,2,22,phishing,70,1,100,5,4/3/2019 17:34,1,28
A1DNJ17PE2RYJZ,75_OutFeed,2,23,phishing,152,1,100,6,4/3/2019 17:35,1,29
A1DNJ17PE2RYJZ,75_OutFeed,2,24,phishing,174,1,100,6,4/3/2019 17:35,1,30
A1DNJ17PE2RYJZ,75_OutFeed,2,25,phishing,155,1,100,6,4/3/2019 17:36,1,31
A1DNJ17PE2RYJZ,75_OutFeed,2,26,ham,188,1,83,5,4/3/2019 17:37,0,31
A1DNJ17PE2RYJZ,75_OutFeed,2,27,phishing,10,0,86,4,4/3/2019 17:38,0,31
A1DNJ17PE2RYJZ,75_OutFeed,2,28,ham,204,0,74,4,4/3/2019 17:39,1,32
A1DNJ17PE2RYJZ,75_OutFeed,2,29,phishing,83,1,100,6,4/3/2019 17:39,1,33
A1DNJ17PE2RYJZ,75_OutFeed,2,30,phishing,16,1,71,6,4/3/2019 17:40,1,34
A1DNJ17PE2RYJZ,75_OutFeed,2,31,phishing,135,1,91,6,4/3/2019 17:40,1,35
A1DNJ17PE2RYJZ,75_OutFeed,2,32,phishing,114,1,100,6,4/3/2019 17:41,1,36
A1DNJ17PE2RYJZ,75_OutFeed,2,33,ham,230,1,100,5,4/3/2019 17:41,0,36
A1DNJ17PE2RYJZ,75_OutFeed,2,34,phishing,78,1,100,6,4/3/2019 17:42,1,37
A1DNJ17PE2RYJZ,75_OutFeed,2,35,phishing,144,1,100,6,4/3/2019 17:42,1,38
A1DNJ17PE2RYJZ,75_OutFeed,2,36,ham,205,0,61,4,4/3/2019 17:43,1,39
A1DNJ17PE2RYJZ,75_OutFeed,2,37,phishing,173,1,100,6,4/3/2019 17:43,1,40
